Image Name,Number,Gender,Hand,Finger
116__M_Left_thumb_finger.BMP,116,M,Left,thumb
122__M_Left_thumb_finger.BMP,122,M,Left,thumb
404__M_Left_middle_finger.BMP,404,M,Left,middle
133__M_Right_little_finger.BMP,133,M,Right,little
329__M_Right_index_finger.BMP,329,M,Right,index
335__M_Right_thumb_finger.BMP,335,M,Right,thumb
71__M_Left_index_finger.BMP,71,M,Left,index
271__M_Left_little_finger.BMP,271,M,Left,little
430__F_Right_ring_finger.BMP,430,F,Right,ring
185__M_Right_middle_finger.BMP,185,M,Right,middle
441__M_Left_ring_finger.BMP,441,M,Left,ring
564__M_Right_little_finger.BMP,564,M,Right,little
146__M_Left_ring_finger.BMP,146,M,Left,ring
502__F_Left_index_finger.BMP,502,F,Left,index
562__F_Left_thumb_finger.BMP,562,F,Left,thumb
413__M_Left_ring_finger.BMP,413,M,Left,ring
87__M_Left_thumb_finger.BMP,87,M,Left,thumb
459__M_Right_index_finger.BMP,459,M,Right,index
165__M_Left_thumb_finger.BMP,165,M,Left,thumb
215__M_Right_little_finger.BMP,215,M,Right,little
447__M_Right_little_finger.BMP,447,M,Right,little
399__M_Right_ring_finger.BMP,399,M,Right,ring
150__M_Left_little_finger.BMP,150,M,Left,little
551__F_Left_middle_finger.BMP,551,F,Left,middle
73__M_Right_thumb_finger.BMP,73,M,Right,thumb
459__M_Right_little_finger.BMP,459,M,Right,little
350__M_Right_index_finger.BMP,350,M,Right,index
263__F_Right_thumb_finger.BMP,263,F,Right,thumb
194__M_Right_index_finger.BMP,194,M,Right,index
556__F_Right_ring_finger.BMP,556,F,Right,ring
112__M_Right_thumb_finger.BMP,112,M,Right,thumb
488__M_Left_little_finger.BMP,488,M,Left,little
537__M_Right_index_finger.BMP,537,M,Right,index
240__F_Left_thumb_finger.BMP,240,F,Left,thumb
119__F_Left_index_finger.BMP,119,F,Left,index
201__F_Left_middle_finger.BMP,201,F,Left,middle
20__M_Right_little_finger.BMP,20,M,Right,little
152__M_Left_thumb_finger.BMP,152,M,Left,thumb
58__M_Right_thumb_finger.BMP,58,M,Right,thumb
213__M_Right_index_finger.BMP,213,M,Right,index
143__M_Right_middle_finger.BMP,143,M,Right,middle
78__F_Right_little_finger.BMP,78,F,Right,little
521__M_Left_thumb_finger.BMP,521,M,Left,thumb
240__F_Right_index_finger.BMP,240,F,Right,index
595__M_Right_ring_finger.BMP,595,M,Right,ring
185__M_Right_little_finger.BMP,185,M,Right,little
14__M_Right_ring_finger.BMP,14,M,Right,ring
18__M_Right_middle_finger.BMP,18,M,Right,middle
536__F_Right_little_finger.BMP,536,F,Right,little
381__M_Left_thumb_finger.BMP,381,M,Left,thumb
357__M_Left_middle_finger.BMP,357,M,Left,middle
259__M_Left_middle_finger.BMP,259,M,Left,middle
363__M_Left_thumb_finger.BMP,363,M,Left,thumb
428__M_Right_ring_finger.BMP,428,M,Right,ring
266__M_Left_ring_finger.BMP,266,M,Left,ring
422__M_Left_ring_finger.BMP,422,M,Left,ring
208__M_Right_thumb_finger.BMP,208,M,Right,thumb
66__F_Right_middle_finger.BMP,66,F,Right,middle
190__M_Right_little_finger.BMP,190,M,Right,little
442__F_Right_thumb_finger.BMP,442,F,Right,thumb
407__M_Right_little_finger.BMP,407,M,Right,little
223__M_Right_thumb_finger.BMP,223,M,Right,thumb
568__M_Right_ring_finger.BMP,568,M,Right,ring
238__M_Left_thumb_finger.BMP,238,M,Left,thumb
145__M_Left_little_finger.BMP,145,M,Left,little
35__M_Right_ring_finger.BMP,35,M,Right,ring
361__M_Right_index_finger.BMP,361,M,Right,index
253__F_Left_ring_finger.BMP,253,F,Left,ring
73__M_Right_index_finger.BMP,73,M,Right,index
473__M_Right_middle_finger.BMP,473,M,Right,middle
98__M_Right_index_finger.BMP,98,M,Right,index
362__M_Right_index_finger.BMP,362,M,Right,index
417__M_Right_ring_finger.BMP,417,M,Right,ring
193__M_Left_little_finger.BMP,193,M,Left,little
370__M_Left_ring_finger.BMP,370,M,Left,ring
577__M_Right_thumb_finger.BMP,577,M,Right,thumb
130__F_Right_ring_finger.BMP,130,F,Right,ring
418__F_Left_middle_finger.BMP,418,F,Left,middle
551__F_Left_index_finger.BMP,551,F,Left,index
67__F_Right_thumb_finger.BMP,67,F,Right,thumb
180__F_Left_index_finger.BMP,180,F,Left,index
340__M_Left_index_finger.BMP,340,M,Left,index
594__M_Right_little_finger.BMP,594,M,Right,little
50__M_Left_thumb_finger.BMP,50,M,Left,thumb
312__M_Right_ring_finger.BMP,312,M,Right,ring
491__M_Right_ring_finger.BMP,491,M,Right,ring
499__M_Right_middle_finger.BMP,499,M,Right,middle
383__M_Left_middle_finger.BMP,383,M,Left,middle
553__M_Left_middle_finger.BMP,553,M,Left,middle
109__F_Right_little_finger.BMP,109,F,Right,little
567__M_Right_little_finger.BMP,567,M,Right,little
70__M_Left_thumb_finger.BMP,70,M,Left,thumb
128__M_Left_index_finger.BMP,128,M,Left,index
423__M_Right_little_finger.BMP,423,M,Right,little
163__M_Left_middle_finger.BMP,163,M,Left,middle
257__M_Right_thumb_finger.BMP,257,M,Right,thumb
519__M_Right_thumb_finger.BMP,519,M,Right,thumb
401__M_Right_little_finger.BMP,401,M,Right,little
7__M_Left_ring_finger.BMP,7,M,Left,ring
409__M_Right_little_finger.BMP,409,M,Right,little
484__M_Right_index_finger.BMP,484,M,Right,index
227__M_Left_index_finger.BMP,227,M,Left,index
578__M_Left_ring_finger.BMP,578,M,Left,ring
473__M_Left_thumb_finger.BMP,473,M,Left,thumb
83__M_Right_ring_finger.BMP,83,M,Right,ring
123__M_Right_ring_finger.BMP,123,M,Right,ring
168__M_Left_middle_finger.BMP,168,M,Left,middle
502__F_Right_thumb_finger.BMP,502,F,Right,thumb
287__M_Left_little_finger.BMP,287,M,Left,little
438__M_Left_ring_finger.BMP,438,M,Left,ring
237__M_Left_middle_finger.BMP,237,M,Left,middle
403__M_Left_middle_finger.BMP,403,M,Left,middle
393__M_Right_ring_finger.BMP,393,M,Right,ring
252__F_Left_middle_finger.BMP,252,F,Left,middle
273__M_Right_middle_finger.BMP,273,M,Right,middle
535__M_Right_middle_finger.BMP,535,M,Right,middle
546__M_Right_ring_finger.BMP,546,M,Right,ring
444__M_Right_thumb_finger.BMP,444,M,Right,thumb
115__F_Right_little_finger.BMP,115,F,Right,little
40__F_Left_little_finger.BMP,40,F,Left,little
79__M_Left_thumb_finger.BMP,79,M,Left,thumb
514__F_Left_thumb_finger.BMP,514,F,Left,thumb
391__M_Right_thumb_finger.BMP,391,M,Right,thumb
140__F_Right_middle_finger.BMP,140,F,Right,middle
166__M_Left_thumb_finger.BMP,166,M,Left,thumb
574__F_Left_thumb_finger.BMP,574,F,Left,thumb
223__M_Right_little_finger.BMP,223,M,Right,little
98__M_Right_middle_finger.BMP,98,M,Right,middle
234__M_Right_thumb_finger.BMP,234,M,Right,thumb
130__F_Left_index_finger.BMP,130,F,Left,index
542__M_Left_thumb_finger.BMP,542,M,Left,thumb
9__M_Right_middle_finger.BMP,9,M,Right,middle
311__M_Left_index_finger.BMP,311,M,Left,index
349__M_Right_ring_finger.BMP,349,M,Right,ring
480__M_Right_index_finger.BMP,480,M,Right,index
453__F_Left_index_finger.BMP,453,F,Left,index
564__M_Right_middle_finger.BMP,564,M,Right,middle
552__M_Left_thumb_finger.BMP,552,M,Left,thumb
291__M_Right_index_finger.BMP,291,M,Right,index
43__F_Right_middle_finger.BMP,43,F,Right,middle
519__M_Left_thumb_finger.BMP,519,M,Left,thumb
191__F_Left_little_finger.BMP,191,F,Left,little
544__M_Left_index_finger.BMP,544,M,Left,index
154__F_Right_thumb_finger.BMP,154,F,Right,thumb
426__M_Left_middle_finger.BMP,426,M,Left,middle
157__M_Right_index_finger.BMP,157,M,Right,index
444__M_Left_middle_finger.BMP,444,M,Left,middle
275__F_Left_index_finger.BMP,275,F,Left,index
84__M_Right_thumb_finger.BMP,84,M,Right,thumb
51__M_Right_ring_finger.BMP,51,M,Right,ring
404__M_Left_index_finger.BMP,404,M,Left,index
15__F_Left_index_finger.BMP,15,F,Left,index
495__M_Left_little_finger.BMP,495,M,Left,little
261__M_Left_ring_finger.BMP,261,M,Left,ring
351__M_Right_little_finger.BMP,351,M,Right,little
138__M_Left_middle_finger.BMP,138,M,Left,middle
467__M_Right_ring_finger.BMP,467,M,Right,ring
589__M_Right_middle_finger.BMP,589,M,Right,middle
227__M_Left_ring_finger.BMP,227,M,Left,ring
535__M_Right_ring_finger.BMP,535,M,Right,ring
114__F_Right_little_finger.BMP,114,F,Right,little
226__M_Left_little_finger.BMP,226,M,Left,little
545__M_Right_thumb_finger.BMP,545,M,Right,thumb
179__M_Left_index_finger.BMP,179,M,Left,index
364__M_Right_index_finger.BMP,364,M,Right,index
56__F_Left_middle_finger.BMP,56,F,Left,middle
46__M_Left_ring_finger.BMP,46,M,Left,ring
202__M_Left_index_finger.BMP,202,M,Left,index
95__M_Right_ring_finger.BMP,95,M,Right,ring
322__M_Left_index_finger.BMP,322,M,Left,index
519__M_Right_ring_finger.BMP,519,M,Right,ring
54__M_Left_ring_finger.BMP,54,M,Left,ring
385__M_Left_ring_finger.BMP,385,M,Left,ring
183__M_Right_middle_finger.BMP,183,M,Right,middle
541__M_Left_ring_finger.BMP,541,M,Left,ring
530__M_Right_thumb_finger.BMP,530,M,Right,thumb
478__M_Right_middle_finger.BMP,478,M,Right,middle
392__M_Right_little_finger.BMP,392,M,Right,little
161__F_Left_ring_finger.BMP,161,F,Left,ring
224__M_Right_thumb_finger.BMP,224,M,Right,thumb
64__M_Right_ring_finger.BMP,64,M,Right,ring
580__M_Right_middle_finger.BMP,580,M,Right,middle
97__M_Left_little_finger.BMP,97,M,Left,little
507__M_Right_index_finger.BMP,507,M,Right,index
372__M_Right_little_finger.BMP,372,M,Right,little
169__F_Left_thumb_finger.BMP,169,F,Left,thumb
225__M_Left_index_finger.BMP,225,M,Left,index
413__M_Right_little_finger.BMP,413,M,Right,little
536__F_Left_middle_finger.BMP,536,F,Left,middle
332__M_Right_index_finger.BMP,332,M,Right,index
16__M_Right_thumb_finger.BMP,16,M,Right,thumb
230__M_Right_middle_finger.BMP,230,M,Right,middle
353__M_Right_little_finger.BMP,353,M,Right,little
402__M_Left_ring_finger.BMP,402,M,Left,ring
109__F_Left_little_finger.BMP,109,F,Left,little
582__M_Right_little_finger.BMP,582,M,Right,little
232__M_Left_thumb_finger.BMP,232,M,Left,thumb
295__M_Left_index_finger.BMP,295,M,Left,index
508__F_Right_thumb_finger.BMP,508,F,Right,thumb
29__F_Left_index_finger.BMP,29,F,Left,index
94__M_Left_little_finger.BMP,94,M,Left,little
291__M_Right_thumb_finger.BMP,291,M,Right,thumb
359__M_Left_ring_finger.BMP,359,M,Left,ring
466__F_Left_ring_finger.BMP,466,F,Left,ring
289__F_Left_thumb_finger.BMP,289,F,Left,thumb
338__M_Left_middle_finger.BMP,338,M,Left,middle
323__M_Right_ring_finger.BMP,323,M,Right,ring
545__M_Left_thumb_finger.BMP,545,M,Left,thumb
301__F_Right_thumb_finger.BMP,301,F,Right,thumb
446__M_Right_thumb_finger.BMP,446,M,Right,thumb
470__F_Left_middle_finger.BMP,470,F,Left,middle
592__M_Right_ring_finger.BMP,592,M,Right,ring
95__M_Left_middle_finger.BMP,95,M,Left,middle
236__M_Left_thumb_finger.BMP,236,M,Left,thumb
477__M_Left_middle_finger.BMP,477,M,Left,middle
579__M_Left_index_finger.BMP,579,M,Left,index
560__F_Right_index_finger.BMP,560,F,Right,index
170__M_Left_ring_finger.BMP,170,M,Left,ring
565__M_Left_middle_finger.BMP,565,M,Left,middle
520__M_Left_little_finger.BMP,520,M,Left,little
355__M_Left_thumb_finger.BMP,355,M,Left,thumb
398__M_Left_index_finger.BMP,398,M,Left,index
502__F_Left_ring_finger.BMP,502,F,Left,ring
99__M_Right_index_finger.BMP,99,M,Right,index
528__F_Left_index_finger.BMP,528,F,Left,index
311__M_Right_middle_finger.BMP,311,M,Right,middle
317__M_Left_thumb_finger.BMP,317,M,Left,thumb
573__F_Right_middle_finger.BMP,573,F,Right,middle
99__M_Left_index_finger.BMP,99,M,Left,index
353__M_Left_index_finger.BMP,353,M,Left,index
327__M_Right_middle_finger.BMP,327,M,Right,middle
546__M_Left_index_finger.BMP,546,M,Left,index
345__M_Right_middle_finger.BMP,345,M,Right,middle
430__F_Right_index_finger.BMP,430,F,Right,index
350__M_Left_middle_finger.BMP,350,M,Left,middle
148__M_Right_little_finger.BMP,148,M,Right,little
456__M_Left_thumb_finger.BMP,456,M,Left,thumb
446__M_Left_middle_finger.BMP,446,M,Left,middle
489__M_Right_little_finger.BMP,489,M,Right,little
146__M_Left_little_finger.BMP,146,M,Left,little
140__F_Left_thumb_finger.BMP,140,F,Left,thumb
27__M_Right_index_finger.BMP,27,M,Right,index
275__F_Left_little_finger.BMP,275,F,Left,little
340__M_Left_thumb_finger.BMP,340,M,Left,thumb
270__M_Right_thumb_finger.BMP,270,M,Right,thumb
93__M_Right_ring_finger.BMP,93,M,Right,ring
423__M_Left_little_finger.BMP,423,M,Left,little
571__F_Right_little_finger.BMP,571,F,Right,little
241__M_Right_thumb_finger.BMP,241,M,Right,thumb
218__M_Left_index_finger.BMP,218,M,Left,index
381__M_Left_little_finger.BMP,381,M,Left,little
25__F_Left_middle_finger.BMP,25,F,Left,middle
160__M_Right_thumb_finger.BMP,160,M,Right,thumb
176__M_Right_thumb_finger.BMP,176,M,Right,thumb
584__M_Right_ring_finger.BMP,584,M,Right,ring
406__M_Left_ring_finger.BMP,406,M,Left,ring
93__M_Right_index_finger.BMP,93,M,Right,index
333__M_Right_middle_finger.BMP,333,M,Right,middle
27__M_Left_index_finger.BMP,27,M,Left,index
67__F_Right_ring_finger.BMP,67,F,Right,ring
426__M_Right_middle_finger.BMP,426,M,Right,middle
192__M_Left_little_finger.BMP,192,M,Left,little
440__M_Left_ring_finger.BMP,440,M,Left,ring
116__M_Left_little_finger.BMP,116,M,Left,little
492__F_Left_little_finger.BMP,492,F,Left,little
578__M_Right_middle_finger.BMP,578,M,Right,middle
451__M_Right_thumb_finger.BMP,451,M,Right,thumb
270__M_Left_middle_finger.BMP,270,M,Left,middle
260__M_Left_index_finger.BMP,260,M,Left,index
508__F_Left_index_finger.BMP,508,F,Left,index
179__M_Right_ring_finger.BMP,179,M,Right,ring
242__M_Right_ring_finger.BMP,242,M,Right,ring
302__M_Left_little_finger.BMP,302,M,Left,little
524__M_Left_index_finger.BMP,524,M,Left,index
231__M_Left_little_finger.BMP,231,M,Left,little
383__M_Right_middle_finger.BMP,383,M,Right,middle
69__M_Left_middle_finger.BMP,69,M,Left,middle
192__M_Right_middle_finger.BMP,192,M,Right,middle
565__M_Left_thumb_finger.BMP,565,M,Left,thumb
62__M_Left_middle_finger.BMP,62,M,Left,middle
308__M_Right_ring_finger.BMP,308,M,Right,ring
341__M_Right_index_finger.BMP,341,M,Right,index
227__M_Left_thumb_finger.BMP,227,M,Left,thumb
576__M_Right_middle_finger.BMP,576,M,Right,middle
254__M_Right_ring_finger.BMP,254,M,Right,ring
4__M_Right_ring_finger.BMP,4,M,Right,ring
190__M_Right_ring_finger.BMP,190,M,Right,ring
165__M_Right_thumb_finger.BMP,165,M,Right,thumb
348__F_Right_ring_finger.BMP,348,F,Right,ring
26__M_Left_index_finger.BMP,26,M,Left,index
293__F_Right_little_finger.BMP,293,F,Right,little
244__M_Right_little_finger.BMP,244,M,Right,little
85__M_Right_little_finger.BMP,85,M,Right,little
283__M_Right_ring_finger.BMP,283,M,Right,ring
441__M_Right_ring_finger.BMP,441,M,Right,ring
509__M_Left_ring_finger.BMP,509,M,Left,ring
396__M_Left_middle_finger.BMP,396,M,Left,middle
365__M_Right_thumb_finger.BMP,365,M,Right,thumb
124__M_Left_ring_finger.BMP,124,M,Left,ring
113__M_Left_middle_finger.BMP,113,M,Left,middle
349__M_Left_little_finger.BMP,349,M,Left,little
197__M_Right_ring_finger.BMP,197,M,Right,ring
56__F_Left_index_finger.BMP,56,F,Left,index
91__F_Right_thumb_finger.BMP,91,F,Right,thumb
262__M_Left_thumb_finger.BMP,262,M,Left,thumb
49__M_Right_index_finger.BMP,49,M,Right,index
222__M_Right_ring_finger.BMP,222,M,Right,ring
133__M_Left_little_finger.BMP,133,M,Left,little
334__F_Right_middle_finger.BMP,334,F,Right,middle
256__M_Right_index_finger.BMP,256,M,Right,index
1__M_Left_middle_finger.BMP,1,M,Left,middle
232__M_Left_middle_finger.BMP,232,M,Left,middle
508__F_Right_middle_finger.BMP,508,F,Right,middle
439__M_Left_little_finger.BMP,439,M,Left,little
432__M_Left_thumb_finger.BMP,432,M,Left,thumb
527__M_Left_middle_finger.BMP,527,M,Left,middle
146__M_Right_thumb_finger.BMP,146,M,Right,thumb
121__F_Left_index_finger.BMP,121,F,Left,index
243__M_Left_ring_finger.BMP,243,M,Left,ring
265__M_Right_little_finger.BMP,265,M,Right,little
182__M_Right_index_finger.BMP,182,M,Right,index
273__M_Left_ring_finger.BMP,273,M,Left,ring
78__F_Left_index_finger.BMP,78,F,Left,index
228__M_Left_thumb_finger.BMP,228,M,Left,thumb
102__M_Right_middle_finger.BMP,102,M,Right,middle
406__M_Right_index_finger.BMP,406,M,Right,index
347__M_Left_middle_finger.BMP,347,M,Left,middle
200__M_Right_ring_finger.BMP,200,M,Right,ring
128__M_Left_little_finger.BMP,128,M,Left,little
179__M_Right_middle_finger.BMP,179,M,Right,middle
426__M_Left_thumb_finger.BMP,426,M,Left,thumb
45__M_Left_ring_finger.BMP,45,M,Left,ring
89__M_Left_ring_finger.BMP,89,M,Left,ring
406__M_Left_middle_finger.BMP,406,M,Left,middle
535__M_Left_little_finger.BMP,535,M,Left,little
273__M_Left_middle_finger.BMP,273,M,Left,middle
305__M_Right_little_finger.BMP,305,M,Right,little
79__M_Left_ring_finger.BMP,79,M,Left,ring
266__M_Left_index_finger.BMP,266,M,Left,index
583__M_Right_thumb_finger.BMP,583,M,Right,thumb
175__M_Right_ring_finger.BMP,175,M,Right,ring
213__M_Left_middle_finger.BMP,213,M,Left,middle
443__M_Right_ring_finger.BMP,443,M,Right,ring
280__M_Right_thumb_finger.BMP,280,M,Right,thumb
243__M_Right_little_finger.BMP,243,M,Right,little
586__M_Right_little_finger.BMP,586,M,Right,little
517__M_Right_middle_finger.BMP,517,M,Right,middle
89__M_Left_index_finger.BMP,89,M,Left,index
336__M_Left_middle_finger.BMP,336,M,Left,middle
110__F_Left_little_finger.BMP,110,F,Left,little
563__M_Left_middle_finger.BMP,563,M,Left,middle
513__M_Left_index_finger.BMP,513,M,Left,index
54__M_Left_middle_finger.BMP,54,M,Left,middle
360__M_Right_thumb_finger.BMP,360,M,Right,thumb
244__M_Left_little_finger.BMP,244,M,Left,little
487__M_Right_ring_finger.BMP,487,M,Right,ring
507__M_Left_ring_finger.BMP,507,M,Left,ring
396__M_Left_ring_finger.BMP,396,M,Left,ring
497__M_Right_middle_finger.BMP,497,M,Right,middle
230__M_Right_little_finger.BMP,230,M,Right,little
173__F_Left_little_finger.BMP,173,F,Left,little
62__M_Left_index_finger.BMP,62,M,Left,index
58__M_Right_ring_finger.BMP,58,M,Right,ring
378__F_Left_middle_finger.BMP,378,F,Left,middle
132__M_Right_little_finger.BMP,132,M,Right,little
35__M_Right_middle_finger.BMP,35,M,Right,middle
59__F_Right_ring_finger.BMP,59,F,Right,ring
468__F_Left_little_finger.BMP,468,F,Left,little
64__M_Left_middle_finger.BMP,64,M,Left,middle
44__M_Right_index_finger.BMP,44,M,Right,index
191__F_Right_little_finger.BMP,191,F,Right,little
10__M_Right_little_finger.BMP,10,M,Right,little
493__M_Left_little_finger.BMP,493,M,Left,little
343__M_Left_ring_finger.BMP,343,M,Left,ring
443__M_Right_thumb_finger.BMP,443,M,Right,thumb
207__M_Right_thumb_finger.BMP,207,M,Right,thumb
154__F_Left_middle_finger.BMP,154,F,Left,middle
321__M_Left_ring_finger.BMP,321,M,Left,ring
455__M_Left_middle_finger.BMP,455,M,Left,middle
478__M_Right_ring_finger.BMP,478,M,Right,ring
333__M_Right_little_finger.BMP,333,M,Right,little
152__M_Left_middle_finger.BMP,152,M,Left,middle
97__M_Right_index_finger.BMP,97,M,Right,index
528__F_Left_ring_finger.BMP,528,F,Left,ring
53__M_Left_index_finger.BMP,53,M,Left,index
18__M_Right_index_finger.BMP,18,M,Right,index
248__M_Right_middle_finger.BMP,248,M,Right,middle
453__F_Right_ring_finger.BMP,453,F,Right,ring
360__M_Left_ring_finger.BMP,360,M,Left,ring
301__F_Right_ring_finger.BMP,301,F,Right,ring
587__M_Left_thumb_finger.BMP,587,M,Left,thumb
58__M_Left_middle_finger.BMP,58,M,Left,middle
327__M_Left_ring_finger.BMP,327,M,Left,ring
60__M_Left_index_finger.BMP,60,M,Left,index
498__M_Left_ring_finger.BMP,498,M,Left,ring
307__M_Right_little_finger.BMP,307,M,Right,little
349__M_Right_middle_finger.BMP,349,M,Right,middle
238__M_Right_index_finger.BMP,238,M,Right,index
307__M_Left_thumb_finger.BMP,307,M,Left,thumb
563__M_Right_ring_finger.BMP,563,M,Right,ring
434__M_Right_middle_finger.BMP,434,M,Right,middle
366__M_Left_ring_finger.BMP,366,M,Left,ring
221__M_Left_index_finger.BMP,221,M,Left,index
442__F_Left_ring_finger.BMP,442,F,Left,ring
250__F_Right_little_finger.BMP,250,F,Right,little
391__M_Left_middle_finger.BMP,391,M,Left,middle
39__M_Right_index_finger.BMP,39,M,Right,index
86__M_Right_middle_finger.BMP,86,M,Right,middle
189__F_Left_index_finger.BMP,189,F,Left,index
38__M_Right_thumb_finger.BMP,38,M,Right,thumb
337__F_Right_ring_finger.BMP,337,F,Right,ring
424__M_Right_ring_finger.BMP,424,M,Right,ring
521__M_Right_little_finger.BMP,521,M,Right,little
518__M_Right_ring_finger.BMP,518,M,Right,ring
596__M_Left_middle_finger.BMP,596,M,Left,middle
111__M_Left_thumb_finger.BMP,111,M,Left,thumb
469__M_Right_index_finger.BMP,469,M,Right,index
237__M_Right_ring_finger.BMP,237,M,Right,ring
516__M_Right_index_finger.BMP,516,M,Right,index
134__M_Left_little_finger.BMP,134,M,Left,little
219__M_Right_thumb_finger.BMP,219,M,Right,thumb
551__F_Right_ring_finger.BMP,551,F,Right,ring
541__M_Right_little_finger.BMP,541,M,Right,little
485__M_Left_little_finger.BMP,485,M,Left,little
225__M_Left_middle_finger.BMP,225,M,Left,middle
598__M_Right_little_finger.BMP,598,M,Right,little
582__M_Right_middle_finger.BMP,582,M,Right,middle
118__F_Left_index_finger.BMP,118,F,Left,index
400__M_Left_ring_finger.BMP,400,M,Left,ring
381__M_Right_middle_finger.BMP,381,M,Right,middle
143__M_Left_thumb_finger.BMP,143,M,Left,thumb
