Image_Name,Number,Gender,Hand,Finger,Alteration,Difficulty
224__M_Left_little_finger_CR.BMP,224,M,Left,little,CR,Easy
224__M_Left_little_finger_Obl.BMP,224,M,Left,little,Obl,Easy
224__M_Left_little_finger_Zcut.BMP,224,M,Left,little,Zcut,Easy
224__M_Left_ring_finger_CR.BMP,224,M,Left,ring,CR,Easy
224__M_Left_ring_finger_Obl.BMP,224,M,Left,ring,Obl,Easy
224__M_Left_ring_finger_Zcut.BMP,224,M,Left,ring,Zcut,Easy
224__M_Left_thumb_finger_CR.BMP,224,M,Left,thumb,CR,Easy
224__M_Left_thumb_finger_Obl.BMP,224,M,Left,thumb,Obl,Easy
224__M_Left_thumb_finger_Zcut.BMP,224,M,Left,thumb,Zcut,Easy
224__M_Right_index_finger_CR.BMP,224,M,Right,index,CR,Easy
224__M_Right_index_finger_Obl.BMP,224,M,Right,index,Obl,Easy
224__M_Right_index_finger_Zcut.BMP,224,M,Right,index,Zcut,Easy
224__M_Right_little_finger_CR.BMP,224,M,Right,little,CR,Easy
224__M_Right_little_finger_Obl.BMP,224,M,Right,little,Obl,Easy
224__M_Right_little_finger_Zcut.BMP,224,M,Right,little,Zcut,Easy
224__M_Right_middle_finger_CR.BMP,224,M,Right,middle,CR,Easy
224__M_Right_middle_finger_Obl.BMP,224,M,Right,middle,Obl,Easy
224__M_Right_middle_finger_Zcut.BMP,224,M,Right,middle,Zcut,Easy
224__M_Right_ring_finger_CR.BMP,224,M,Right,ring,CR,Easy
224__M_Right_ring_finger_Obl.BMP,224,M,Right,ring,Obl,Easy
224__M_Right_ring_finger_Zcut.BMP,224,M,Right,ring,Zcut,Easy
224__M_Right_thumb_finger_CR.BMP,224,M,Right,thumb,CR,Easy
224__M_Right_thumb_finger_Obl.BMP,224,M,Right,thumb,Obl,Easy
224__M_Right_thumb_finger_Zcut.BMP,224,M,Right,thumb,Zcut,Easy
225__M_Left_index_finger_CR.BMP,225,M,Left,index,CR,Easy
225__M_Left_index_finger_Obl.BMP,225,M,Left,index,Obl,Easy
225__M_Left_index_finger_Zcut.BMP,225,M,Left,index,Zcut,Easy
225__M_Left_little_finger_CR.BMP,225,M,Left,little,CR,Easy
225__M_Left_little_finger_Obl.BMP,225,M,Left,little,Obl,Easy
225__M_Left_little_finger_Zcut.BMP,225,M,Left,little,Zcut,Easy
225__M_Left_middle_finger_CR.BMP,225,M,Left,middle,CR,Easy
225__M_Left_middle_finger_Obl.BMP,225,M,Left,middle,Obl,Easy
225__M_Left_middle_finger_Zcut.BMP,225,M,Left,middle,Zcut,Easy
225__M_Left_ring_finger_CR.BMP,225,M,Left,ring,CR,Easy
225__M_Left_ring_finger_Obl.BMP,225,M,Left,ring,Obl,Easy
225__M_Left_ring_finger_Zcut.BMP,225,M,Left,ring,Zcut,Easy
225__M_Right_little_finger_CR.BMP,225,M,Right,little,CR,Easy
225__M_Right_little_finger_Obl.BMP,225,M,Right,little,Obl,Easy
225__M_Right_little_finger_Zcut.BMP,225,M,Right,little,Zcut,Easy
225__M_Right_middle_finger_CR.BMP,225,M,Right,middle,CR,Easy
225__M_Right_middle_finger_Obl.BMP,225,M,Right,middle,Obl,Easy
225__M_Right_middle_finger_Zcut.BMP,225,M,Right,middle,Zcut,Easy
225__M_Right_ring_finger_CR.BMP,225,M,Right,ring,CR,Easy
225__M_Right_ring_finger_Obl.BMP,225,M,Right,ring,Obl,Easy
225__M_Right_ring_finger_Zcut.BMP,225,M,Right,ring,Zcut,Easy
226__M_Left_index_finger_CR.BMP,226,M,Left,index,CR,Easy
226__M_Left_index_finger_Obl.BMP,226,M,Left,index,Obl,Easy
226__M_Left_index_finger_Zcut.BMP,226,M,Left,index,Zcut,Easy
226__M_Left_little_finger_CR.BMP,226,M,Left,little,CR,Easy
226__M_Left_little_finger_Obl.BMP,226,M,Left,little,Obl,Easy
226__M_Left_little_finger_Zcut.BMP,226,M,Left,little,Zcut,Easy
226__M_Left_middle_finger_CR.BMP,226,M,Left,middle,CR,Easy
226__M_Left_middle_finger_Obl.BMP,226,M,Left,middle,Obl,Easy
226__M_Left_middle_finger_Zcut.BMP,226,M,Left,middle,Zcut,Easy
226__M_Left_ring_finger_CR.BMP,226,M,Left,ring,CR,Easy
226__M_Left_ring_finger_Obl.BMP,226,M,Left,ring,Obl,Easy
226__M_Left_ring_finger_Zcut.BMP,226,M,Left,ring,Zcut,Easy
226__M_Right_index_finger_CR.BMP,226,M,Right,index,CR,Easy
226__M_Right_index_finger_Obl.BMP,226,M,Right,index,Obl,Easy
226__M_Right_index_finger_Zcut.BMP,226,M,Right,index,Zcut,Easy
226__M_Right_little_finger_CR.BMP,226,M,Right,little,CR,Easy
226__M_Right_little_finger_Obl.BMP,226,M,Right,little,Obl,Easy
226__M_Right_little_finger_Zcut.BMP,226,M,Right,little,Zcut,Easy
226__M_Right_ring_finger_CR.BMP,226,M,Right,ring,CR,Easy
226__M_Right_ring_finger_Obl.BMP,226,M,Right,ring,Obl,Easy
226__M_Right_ring_finger_Zcut.BMP,226,M,Right,ring,Zcut,Easy
226__M_Right_thumb_finger_CR.BMP,226,M,Right,thumb,CR,Easy
226__M_Right_thumb_finger_Obl.BMP,226,M,Right,thumb,Obl,Easy
226__M_Right_thumb_finger_Zcut.BMP,226,M,Right,thumb,Zcut,Easy
227__M_Left_index_finger_CR.BMP,227,M,Left,index,CR,Easy
227__M_Left_index_finger_Obl.BMP,227,M,Left,index,Obl,Easy
227__M_Left_index_finger_Zcut.BMP,227,M,Left,index,Zcut,Easy
227__M_Left_middle_finger_CR.BMP,227,M,Left,middle,CR,Easy
227__M_Left_middle_finger_Obl.BMP,227,M,Left,middle,Obl,Easy
227__M_Left_middle_finger_Zcut.BMP,227,M,Left,middle,Zcut,Easy
227__M_Left_ring_finger_CR.BMP,227,M,Left,ring,CR,Easy
227__M_Left_ring_finger_Obl.BMP,227,M,Left,ring,Obl,Easy
227__M_Left_ring_finger_Zcut.BMP,227,M,Left,ring,Zcut,Easy
227__M_Left_thumb_finger_CR.BMP,227,M,Left,thumb,CR,Easy
227__M_Left_thumb_finger_Obl.BMP,227,M,Left,thumb,Obl,Easy
227__M_Left_thumb_finger_Zcut.BMP,227,M,Left,thumb,Zcut,Easy
227__M_Right_index_finger_CR.BMP,227,M,Right,index,CR,Easy
227__M_Right_index_finger_Obl.BMP,227,M,Right,index,Obl,Easy
227__M_Right_index_finger_Zcut.BMP,227,M,Right,index,Zcut,Easy
227__M_Right_little_finger_CR.BMP,227,M,Right,little,CR,Easy
227__M_Right_little_finger_Obl.BMP,227,M,Right,little,Obl,Easy
227__M_Right_little_finger_Zcut.BMP,227,M,Right,little,Zcut,Easy
227__M_Right_ring_finger_CR.BMP,227,M,Right,ring,CR,Easy
227__M_Right_ring_finger_Obl.BMP,227,M,Right,ring,Obl,Easy
227__M_Right_ring_finger_Zcut.BMP,227,M,Right,ring,Zcut,Easy
227__M_Right_thumb_finger_CR.BMP,227,M,Right,thumb,CR,Easy
227__M_Right_thumb_finger_Obl.BMP,227,M,Right,thumb,Obl,Easy
227__M_Right_thumb_finger_Zcut.BMP,227,M,Right,thumb,Zcut,Easy
228__M_Left_index_finger_CR.BMP,228,M,Left,index,CR,Easy
228__M_Left_index_finger_Obl.BMP,228,M,Left,index,Obl,Easy
228__M_Left_index_finger_Zcut.BMP,228,M,Left,index,Zcut,Easy
228__M_Left_little_finger_CR.BMP,228,M,Left,little,CR,Easy
228__M_Left_little_finger_Obl.BMP,228,M,Left,little,Obl,Easy
228__M_Left_little_finger_Zcut.BMP,228,M,Left,little,Zcut,Easy
228__M_Left_ring_finger_CR.BMP,228,M,Left,ring,CR,Easy
228__M_Left_ring_finger_Obl.BMP,228,M,Left,ring,Obl,Easy
228__M_Left_ring_finger_Zcut.BMP,228,M,Left,ring,Zcut,Easy
228__M_Left_thumb_finger_CR.BMP,228,M,Left,thumb,CR,Easy
228__M_Left_thumb_finger_Obl.BMP,228,M,Left,thumb,Obl,Easy
228__M_Left_thumb_finger_Zcut.BMP,228,M,Left,thumb,Zcut,Easy
228__M_Right_index_finger_CR.BMP,228,M,Right,index,CR,Easy
228__M_Right_index_finger_Obl.BMP,228,M,Right,index,Obl,Easy
228__M_Right_index_finger_Zcut.BMP,228,M,Right,index,Zcut,Easy
228__M_Right_thumb_finger_CR.BMP,228,M,Right,thumb,CR,Easy
228__M_Right_thumb_finger_Obl.BMP,228,M,Right,thumb,Obl,Easy
228__M_Right_thumb_finger_Zcut.BMP,228,M,Right,thumb,Zcut,Easy
229__M_Left_index_finger_CR.BMP,229,M,Left,index,CR,Easy
229__M_Left_index_finger_Obl.BMP,229,M,Left,index,Obl,Easy
229__M_Left_index_finger_Zcut.BMP,229,M,Left,index,Zcut,Easy
229__M_Left_little_finger_CR.BMP,229,M,Left,little,CR,Easy
229__M_Left_little_finger_Obl.BMP,229,M,Left,little,Obl,Easy
229__M_Left_little_finger_Zcut.BMP,229,M,Left,little,Zcut,Easy
229__M_Left_middle_finger_CR.BMP,229,M,Left,middle,CR,Easy
229__M_Left_middle_finger_Obl.BMP,229,M,Left,middle,Obl,Easy
229__M_Left_middle_finger_Zcut.BMP,229,M,Left,middle,Zcut,Easy
229__M_Left_ring_finger_CR.BMP,229,M,Left,ring,CR,Easy
229__M_Left_ring_finger_Obl.BMP,229,M,Left,ring,Obl,Easy
229__M_Left_ring_finger_Zcut.BMP,229,M,Left,ring,Zcut,Easy
229__M_Left_thumb_finger_CR.BMP,229,M,Left,thumb,CR,Easy
229__M_Left_thumb_finger_Obl.BMP,229,M,Left,thumb,Obl,Easy
229__M_Left_thumb_finger_Zcut.BMP,229,M,Left,thumb,Zcut,Easy
229__M_Right_index_finger_CR.BMP,229,M,Right,index,CR,Easy
229__M_Right_index_finger_Obl.BMP,229,M,Right,index,Obl,Easy
229__M_Right_index_finger_Zcut.BMP,229,M,Right,index,Zcut,Easy
229__M_Right_middle_finger_CR.BMP,229,M,Right,middle,CR,Easy
229__M_Right_middle_finger_Obl.BMP,229,M,Right,middle,Obl,Easy
229__M_Right_middle_finger_Zcut.BMP,229,M,Right,middle,Zcut,Easy
229__M_Right_ring_finger_CR.BMP,229,M,Right,ring,CR,Easy
229__M_Right_ring_finger_Obl.BMP,229,M,Right,ring,Obl,Easy
229__M_Right_ring_finger_Zcut.BMP,229,M,Right,ring,Zcut,Easy
229__M_Right_thumb_finger_CR.BMP,229,M,Right,thumb,CR,Easy
229__M_Right_thumb_finger_Obl.BMP,229,M,Right,thumb,Obl,Easy
229__M_Right_thumb_finger_Zcut.BMP,229,M,Right,thumb,Zcut,Easy
22__M_Left_index_finger_CR.BMP,22,M,Left,index,CR,Easy
22__M_Left_index_finger_Obl.BMP,22,M,Left,index,Obl,Easy
22__M_Left_index_finger_Zcut.BMP,22,M,Left,index,Zcut,Easy
22__M_Left_little_finger_CR.BMP,22,M,Left,little,CR,Easy
22__M_Left_little_finger_Obl.BMP,22,M,Left,little,Obl,Easy
22__M_Left_little_finger_Zcut.BMP,22,M,Left,little,Zcut,Easy
22__M_Left_middle_finger_CR.BMP,22,M,Left,middle,CR,Easy
22__M_Left_middle_finger_Obl.BMP,22,M,Left,middle,Obl,Easy
22__M_Left_middle_finger_Zcut.BMP,22,M,Left,middle,Zcut,Easy
22__M_Left_ring_finger_CR.BMP,22,M,Left,ring,CR,Easy
22__M_Left_ring_finger_Obl.BMP,22,M,Left,ring,Obl,Easy
22__M_Left_ring_finger_Zcut.BMP,22,M,Left,ring,Zcut,Easy
22__M_Left_thumb_finger_CR.BMP,22,M,Left,thumb,CR,Easy
22__M_Left_thumb_finger_Obl.BMP,22,M,Left,thumb,Obl,Easy
22__M_Left_thumb_finger_Zcut.BMP,22,M,Left,thumb,Zcut,Easy
22__M_Right_index_finger_CR.BMP,22,M,Right,index,CR,Easy
22__M_Right_index_finger_Obl.BMP,22,M,Right,index,Obl,Easy
22__M_Right_index_finger_Zcut.BMP,22,M,Right,index,Zcut,Easy
22__M_Right_little_finger_CR.BMP,22,M,Right,little,CR,Easy
22__M_Right_little_finger_Obl.BMP,22,M,Right,little,Obl,Easy
22__M_Right_little_finger_Zcut.BMP,22,M,Right,little,Zcut,Easy
22__M_Right_middle_finger_CR.BMP,22,M,Right,middle,CR,Easy
22__M_Right_middle_finger_Obl.BMP,22,M,Right,middle,Obl,Easy
22__M_Right_middle_finger_Zcut.BMP,22,M,Right,middle,Zcut,Easy
22__M_Right_ring_finger_CR.BMP,22,M,Right,ring,CR,Easy
22__M_Right_ring_finger_Obl.BMP,22,M,Right,ring,Obl,Easy
22__M_Right_ring_finger_Zcut.BMP,22,M,Right,ring,Zcut,Easy
22__M_Right_thumb_finger_CR.BMP,22,M,Right,thumb,CR,Easy
22__M_Right_thumb_finger_Obl.BMP,22,M,Right,thumb,Obl,Easy
22__M_Right_thumb_finger_Zcut.BMP,22,M,Right,thumb,Zcut,Easy
230__M_Left_little_finger_CR.BMP,230,M,Left,little,CR,Easy
230__M_Left_little_finger_Obl.BMP,230,M,Left,little,Obl,Easy
230__M_Left_little_finger_Zcut.BMP,230,M,Left,little,Zcut,Easy
230__M_Left_middle_finger_CR.BMP,230,M,Left,middle,CR,Easy
230__M_Left_middle_finger_Obl.BMP,230,M,Left,middle,Obl,Easy
230__M_Left_middle_finger_Zcut.BMP,230,M,Left,middle,Zcut,Easy
230__M_Left_ring_finger_CR.BMP,230,M,Left,ring,CR,Easy
230__M_Left_ring_finger_Obl.BMP,230,M,Left,ring,Obl,Easy
230__M_Left_ring_finger_Zcut.BMP,230,M,Left,ring,Zcut,Easy
230__M_Left_thumb_finger_CR.BMP,230,M,Left,thumb,CR,Easy
230__M_Left_thumb_finger_Obl.BMP,230,M,Left,thumb,Obl,Easy
230__M_Left_thumb_finger_Zcut.BMP,230,M,Left,thumb,Zcut,Easy
230__M_Right_little_finger_CR.BMP,230,M,Right,little,CR,Easy
230__M_Right_little_finger_Obl.BMP,230,M,Right,little,Obl,Easy
230__M_Right_little_finger_Zcut.BMP,230,M,Right,little,Zcut,Easy
230__M_Right_middle_finger_CR.BMP,230,M,Right,middle,CR,Easy
230__M_Right_middle_finger_Obl.BMP,230,M,Right,middle,Obl,Easy
230__M_Right_middle_finger_Zcut.BMP,230,M,Right,middle,Zcut,Easy
230__M_Right_ring_finger_CR.BMP,230,M,Right,ring,CR,Easy
230__M_Right_ring_finger_Obl.BMP,230,M,Right,ring,Obl,Easy
230__M_Right_ring_finger_Zcut.BMP,230,M,Right,ring,Zcut,Easy
230__M_Right_thumb_finger_CR.BMP,230,M,Right,thumb,CR,Easy
230__M_Right_thumb_finger_Obl.BMP,230,M,Right,thumb,Obl,Easy
230__M_Right_thumb_finger_Zcut.BMP,230,M,Right,thumb,Zcut,Easy
231__M_Left_index_finger_CR.BMP,231,M,Left,index,CR,Easy
231__M_Left_index_finger_Obl.BMP,231,M,Left,index,Obl,Easy
231__M_Left_index_finger_Zcut.BMP,231,M,Left,index,Zcut,Easy
231__M_Left_little_finger_CR.BMP,231,M,Left,little,CR,Easy
231__M_Left_little_finger_Obl.BMP,231,M,Left,little,Obl,Easy
231__M_Left_little_finger_Zcut.BMP,231,M,Left,little,Zcut,Easy
231__M_Left_ring_finger_CR.BMP,231,M,Left,ring,CR,Easy
231__M_Left_ring_finger_Obl.BMP,231,M,Left,ring,Obl,Easy
231__M_Left_ring_finger_Zcut.BMP,231,M,Left,ring,Zcut,Easy
231__M_Left_thumb_finger_CR.BMP,231,M,Left,thumb,CR,Easy
231__M_Left_thumb_finger_Obl.BMP,231,M,Left,thumb,Obl,Easy
231__M_Left_thumb_finger_Zcut.BMP,231,M,Left,thumb,Zcut,Easy
231__M_Right_index_finger_CR.BMP,231,M,Right,index,CR,Easy
231__M_Right_index_finger_Obl.BMP,231,M,Right,index,Obl,Easy
231__M_Right_index_finger_Zcut.BMP,231,M,Right,index,Zcut,Easy
231__M_Right_middle_finger_CR.BMP,231,M,Right,middle,CR,Easy
231__M_Right_middle_finger_Obl.BMP,231,M,Right,middle,Obl,Easy
231__M_Right_middle_finger_Zcut.BMP,231,M,Right,middle,Zcut,Easy
231__M_Right_ring_finger_CR.BMP,231,M,Right,ring,CR,Easy
231__M_Right_ring_finger_Obl.BMP,231,M,Right,ring,Obl,Easy
231__M_Right_ring_finger_Zcut.BMP,231,M,Right,ring,Zcut,Easy
231__M_Right_thumb_finger_CR.BMP,231,M,Right,thumb,CR,Easy
231__M_Right_thumb_finger_Obl.BMP,231,M,Right,thumb,Obl,Easy
231__M_Right_thumb_finger_Zcut.BMP,231,M,Right,thumb,Zcut,Easy
232__M_Left_index_finger_CR.BMP,232,M,Left,index,CR,Easy
232__M_Left_index_finger_Obl.BMP,232,M,Left,index,Obl,Easy
232__M_Left_index_finger_Zcut.BMP,232,M,Left,index,Zcut,Easy
232__M_Left_middle_finger_CR.BMP,232,M,Left,middle,CR,Easy
232__M_Left_middle_finger_Obl.BMP,232,M,Left,middle,Obl,Easy
232__M_Left_middle_finger_Zcut.BMP,232,M,Left,middle,Zcut,Easy
232__M_Left_thumb_finger_CR.BMP,232,M,Left,thumb,CR,Easy
232__M_Left_thumb_finger_Obl.BMP,232,M,Left,thumb,Obl,Easy
232__M_Left_thumb_finger_Zcut.BMP,232,M,Left,thumb,Zcut,Easy
232__M_Right_index_finger_CR.BMP,232,M,Right,index,CR,Easy
232__M_Right_index_finger_Obl.BMP,232,M,Right,index,Obl,Easy
232__M_Right_index_finger_Zcut.BMP,232,M,Right,index,Zcut,Easy
232__M_Right_ring_finger_CR.BMP,232,M,Right,ring,CR,Easy
232__M_Right_ring_finger_Obl.BMP,232,M,Right,ring,Obl,Easy
232__M_Right_ring_finger_Zcut.BMP,232,M,Right,ring,Zcut,Easy
232__M_Right_thumb_finger_CR.BMP,232,M,Right,thumb,CR,Easy
232__M_Right_thumb_finger_Obl.BMP,232,M,Right,thumb,Obl,Easy
232__M_Right_thumb_finger_Zcut.BMP,232,M,Right,thumb,Zcut,Easy
233__M_Left_index_finger_CR.BMP,233,M,Left,index,CR,Easy
233__M_Left_index_finger_Obl.BMP,233,M,Left,index,Obl,Easy
233__M_Left_index_finger_Zcut.BMP,233,M,Left,index,Zcut,Easy
233__M_Left_little_finger_CR.BMP,233,M,Left,little,CR,Easy
233__M_Left_little_finger_Obl.BMP,233,M,Left,little,Obl,Easy
233__M_Left_little_finger_Zcut.BMP,233,M,Left,little,Zcut,Easy
233__M_Left_ring_finger_CR.BMP,233,M,Left,ring,CR,Easy
233__M_Left_ring_finger_Obl.BMP,233,M,Left,ring,Obl,Easy
233__M_Left_ring_finger_Zcut.BMP,233,M,Left,ring,Zcut,Easy
233__M_Left_thumb_finger_CR.BMP,233,M,Left,thumb,CR,Easy
233__M_Left_thumb_finger_Obl.BMP,233,M,Left,thumb,Obl,Easy
233__M_Left_thumb_finger_Zcut.BMP,233,M,Left,thumb,Zcut,Easy
233__M_Right_index_finger_CR.BMP,233,M,Right,index,CR,Easy
233__M_Right_index_finger_Obl.BMP,233,M,Right,index,Obl,Easy
233__M_Right_index_finger_Zcut.BMP,233,M,Right,index,Zcut,Easy
233__M_Right_little_finger_CR.BMP,233,M,Right,little,CR,Easy
233__M_Right_little_finger_Obl.BMP,233,M,Right,little,Obl,Easy
233__M_Right_little_finger_Zcut.BMP,233,M,Right,little,Zcut,Easy
233__M_Right_middle_finger_CR.BMP,233,M,Right,middle,CR,Easy
233__M_Right_middle_finger_Obl.BMP,233,M,Right,middle,Obl,Easy
233__M_Right_middle_finger_Zcut.BMP,233,M,Right,middle,Zcut,Easy
233__M_Right_ring_finger_CR.BMP,233,M,Right,ring,CR,Easy
233__M_Right_ring_finger_Obl.BMP,233,M,Right,ring,Obl,Easy
233__M_Right_ring_finger_Zcut.BMP,233,M,Right,ring,Zcut,Easy
234__M_Left_little_finger_CR.BMP,234,M,Left,little,CR,Easy
234__M_Left_little_finger_Obl.BMP,234,M,Left,little,Obl,Easy
234__M_Left_little_finger_Zcut.BMP,234,M,Left,little,Zcut,Easy
234__M_Left_middle_finger_CR.BMP,234,M,Left,middle,CR,Easy
234__M_Left_middle_finger_Obl.BMP,234,M,Left,middle,Obl,Easy
234__M_Left_middle_finger_Zcut.BMP,234,M,Left,middle,Zcut,Easy
234__M_Left_ring_finger_CR.BMP,234,M,Left,ring,CR,Easy
234__M_Left_ring_finger_Obl.BMP,234,M,Left,ring,Obl,Easy
234__M_Left_ring_finger_Zcut.BMP,234,M,Left,ring,Zcut,Easy
234__M_Left_thumb_finger_CR.BMP,234,M,Left,thumb,CR,Easy
234__M_Left_thumb_finger_Obl.BMP,234,M,Left,thumb,Obl,Easy
234__M_Left_thumb_finger_Zcut.BMP,234,M,Left,thumb,Zcut,Easy
234__M_Right_index_finger_CR.BMP,234,M,Right,index,CR,Easy
234__M_Right_index_finger_Obl.BMP,234,M,Right,index,Obl,Easy
234__M_Right_index_finger_Zcut.BMP,234,M,Right,index,Zcut,Easy
234__M_Right_little_finger_CR.BMP,234,M,Right,little,CR,Easy
234__M_Right_little_finger_Obl.BMP,234,M,Right,little,Obl,Easy
234__M_Right_little_finger_Zcut.BMP,234,M,Right,little,Zcut,Easy
234__M_Right_middle_finger_CR.BMP,234,M,Right,middle,CR,Easy
234__M_Right_middle_finger_Obl.BMP,234,M,Right,middle,Obl,Easy
234__M_Right_middle_finger_Zcut.BMP,234,M,Right,middle,Zcut,Easy
234__M_Right_ring_finger_CR.BMP,234,M,Right,ring,CR,Easy
234__M_Right_ring_finger_Obl.BMP,234,M,Right,ring,Obl,Easy
234__M_Right_ring_finger_Zcut.BMP,234,M,Right,ring,Zcut,Easy
234__M_Right_thumb_finger_CR.BMP,234,M,Right,thumb,CR,Easy
234__M_Right_thumb_finger_Obl.BMP,234,M,Right,thumb,Obl,Easy
234__M_Right_thumb_finger_Zcut.BMP,234,M,Right,thumb,Zcut,Easy
235__M_Left_ring_finger_CR.BMP,235,M,Left,ring,CR,Easy
235__M_Left_ring_finger_Obl.BMP,235,M,Left,ring,Obl,Easy
235__M_Left_ring_finger_Zcut.BMP,235,M,Left,ring,Zcut,Easy
235__M_Left_thumb_finger_CR.BMP,235,M,Left,thumb,CR,Easy
235__M_Left_thumb_finger_Obl.BMP,235,M,Left,thumb,Obl,Easy
235__M_Left_thumb_finger_Zcut.BMP,235,M,Left,thumb,Zcut,Easy
235__M_Right_index_finger_CR.BMP,235,M,Right,index,CR,Easy
235__M_Right_index_finger_Obl.BMP,235,M,Right,index,Obl,Easy
235__M_Right_index_finger_Zcut.BMP,235,M,Right,index,Zcut,Easy
235__M_Right_little_finger_CR.BMP,235,M,Right,little,CR,Easy
235__M_Right_little_finger_Obl.BMP,235,M,Right,little,Obl,Easy
235__M_Right_little_finger_Zcut.BMP,235,M,Right,little,Zcut,Easy
235__M_Right_middle_finger_CR.BMP,235,M,Right,middle,CR,Easy
235__M_Right_middle_finger_Obl.BMP,235,M,Right,middle,Obl,Easy
235__M_Right_middle_finger_Zcut.BMP,235,M,Right,middle,Zcut,Easy
235__M_Right_ring_finger_CR.BMP,235,M,Right,ring,CR,Easy
235__M_Right_ring_finger_Obl.BMP,235,M,Right,ring,Obl,Easy
235__M_Right_ring_finger_Zcut.BMP,235,M,Right,ring,Zcut,Easy
235__M_Right_thumb_finger_CR.BMP,235,M,Right,thumb,CR,Easy
235__M_Right_thumb_finger_Obl.BMP,235,M,Right,thumb,Obl,Easy
235__M_Right_thumb_finger_Zcut.BMP,235,M,Right,thumb,Zcut,Easy
236__M_Left_little_finger_CR.BMP,236,M,Left,little,CR,Easy
236__M_Left_little_finger_Obl.BMP,236,M,Left,little,Obl,Easy
236__M_Left_little_finger_Zcut.BMP,236,M,Left,little,Zcut,Easy
236__M_Left_middle_finger_CR.BMP,236,M,Left,middle,CR,Easy
236__M_Left_middle_finger_Obl.BMP,236,M,Left,middle,Obl,Easy
236__M_Left_middle_finger_Zcut.BMP,236,M,Left,middle,Zcut,Easy
236__M_Left_ring_finger_CR.BMP,236,M,Left,ring,CR,Easy
236__M_Left_ring_finger_Obl.BMP,236,M,Left,ring,Obl,Easy
236__M_Left_ring_finger_Zcut.BMP,236,M,Left,ring,Zcut,Easy
236__M_Left_thumb_finger_CR.BMP,236,M,Left,thumb,CR,Easy
236__M_Left_thumb_finger_Obl.BMP,236,M,Left,thumb,Obl,Easy
236__M_Left_thumb_finger_Zcut.BMP,236,M,Left,thumb,Zcut,Easy
236__M_Right_index_finger_CR.BMP,236,M,Right,index,CR,Easy
236__M_Right_index_finger_Obl.BMP,236,M,Right,index,Obl,Easy
236__M_Right_index_finger_Zcut.BMP,236,M,Right,index,Zcut,Easy
236__M_Right_little_finger_CR.BMP,236,M,Right,little,CR,Easy
236__M_Right_little_finger_Obl.BMP,236,M,Right,little,Obl,Easy
236__M_Right_little_finger_Zcut.BMP,236,M,Right,little,Zcut,Easy
236__M_Right_thumb_finger_CR.BMP,236,M,Right,thumb,CR,Easy
236__M_Right_thumb_finger_Obl.BMP,236,M,Right,thumb,Obl,Easy
236__M_Right_thumb_finger_Zcut.BMP,236,M,Right,thumb,Zcut,Easy
237__M_Left_index_finger_CR.BMP,237,M,Left,index,CR,Easy
237__M_Left_index_finger_Obl.BMP,237,M,Left,index,Obl,Easy
237__M_Left_index_finger_Zcut.BMP,237,M,Left,index,Zcut,Easy
237__M_Left_little_finger_CR.BMP,237,M,Left,little,CR,Easy
237__M_Left_little_finger_Obl.BMP,237,M,Left,little,Obl,Easy
237__M_Left_little_finger_Zcut.BMP,237,M,Left,little,Zcut,Easy
237__M_Left_middle_finger_CR.BMP,237,M,Left,middle,CR,Easy
237__M_Left_middle_finger_Obl.BMP,237,M,Left,middle,Obl,Easy
237__M_Left_middle_finger_Zcut.BMP,237,M,Left,middle,Zcut,Easy
237__M_Left_ring_finger_CR.BMP,237,M,Left,ring,CR,Easy
237__M_Left_ring_finger_Obl.BMP,237,M,Left,ring,Obl,Easy
237__M_Left_ring_finger_Zcut.BMP,237,M,Left,ring,Zcut,Easy
237__M_Right_index_finger_CR.BMP,237,M,Right,index,CR,Easy
237__M_Right_index_finger_Obl.BMP,237,M,Right,index,Obl,Easy
237__M_Right_index_finger_Zcut.BMP,237,M,Right,index,Zcut,Easy
237__M_Right_little_finger_CR.BMP,237,M,Right,little,CR,Easy
237__M_Right_little_finger_Obl.BMP,237,M,Right,little,Obl,Easy
237__M_Right_little_finger_Zcut.BMP,237,M,Right,little,Zcut,Easy
237__M_Right_middle_finger_CR.BMP,237,M,Right,middle,CR,Easy
237__M_Right_middle_finger_Obl.BMP,237,M,Right,middle,Obl,Easy
237__M_Right_middle_finger_Zcut.BMP,237,M,Right,middle,Zcut,Easy
237__M_Right_ring_finger_CR.BMP,237,M,Right,ring,CR,Easy
237__M_Right_ring_finger_Obl.BMP,237,M,Right,ring,Obl,Easy
237__M_Right_ring_finger_Zcut.BMP,237,M,Right,ring,Zcut,Easy
237__M_Right_thumb_finger_CR.BMP,237,M,Right,thumb,CR,Easy
237__M_Right_thumb_finger_Obl.BMP,237,M,Right,thumb,Obl,Easy
237__M_Right_thumb_finger_Zcut.BMP,237,M,Right,thumb,Zcut,Easy
238__M_Left_middle_finger_CR.BMP,238,M,Left,middle,CR,Easy
238__M_Left_middle_finger_Obl.BMP,238,M,Left,middle,Obl,Easy
238__M_Left_middle_finger_Zcut.BMP,238,M,Left,middle,Zcut,Easy
238__M_Left_ring_finger_CR.BMP,238,M,Left,ring,CR,Easy
238__M_Left_ring_finger_Obl.BMP,238,M,Left,ring,Obl,Easy
238__M_Left_ring_finger_Zcut.BMP,238,M,Left,ring,Zcut,Easy
238__M_Left_thumb_finger_CR.BMP,238,M,Left,thumb,CR,Easy
